gc.content	chrom.arm
chr7_67954065	0.43110427	chr7q
chr7_68527729	0.432502966	chr7q
chr7_69100969	0.436983604	chr7q
chr7_69673932	0.394017146	chr7q
chr7_70196960	0.423869414	chr7q
chr7_70731108	0.439978415	chr7q
chr7_71296313	0.445025132	chr7q
chr7_71861736	0.43118817	chr7q
chr7_72429727	0.460801416	chr7q
chr7_73572998	0.511326196	chr7q
chr7_75518789	0.483761017	chr7q
chr7_76160435	0.440161945	chr7q
chr7_77265009	0.402220255	chr7q
chr7_77832151	0.392061389	chr7q
chr7_78377007	0.364483171	chr7q
chr7_78915716	0.354745327	chr7q
chr7_79449420	0.353021244	chr7q
chr7_79990141	0.364019205	chr7q
chr7_80518962	0.369155776	chr7q
chr7_81070190	0.359594541	chr7q
chr7_81610023	0.347269696	chr7q
chr7_82135459	0.364983852	chr7q
chr7_82683212	0.344329725	chr7q
chr7_83209809	0.352321601	chr7q
chr7_83756673	0.347314382	chr7q
chr7_84304033	0.341162484	chr7q
chr7_84839851	0.347711865	chr7q
chr7_85376183	0.344342318	chr7q
chr7_85902874	0.348588789	chr7q
chr7_86453890	0.365741531	chr7q
chr7_86992694	0.386023873	chr7q
chr7_87556255	0.367547406	chr7q
chr7_88122485	0.370522568	chr7q
chr7_88660043	0.349852977	chr7q
chr7_89187173	0.355332278	chr7q
chr7_89745124	0.368215023	chr7q
chr7_90327053	0.38358031	chr7q
chr7_90890668	0.385695787	chr7q
chr7_91434340	0.386081022	chr7q
chr7_92026942	0.385041292	chr7q
chr7_92594237	0.384222667	chr7q
chr7_93143076	0.36276874	chr7q
chr7_93691702	0.362673823	chr7q
chr7_94226083	0.372021629	chr7q
chr7_94757036	0.368689067	chr7q
chr7_95319849	0.383027706	chr7q
chr7_95858032	0.390540292	chr7q
chr7_96397203	0.381946325	chr7q
chr7_96947440	0.399342101	chr7q
chr7_97518652	0.416419015	chr7q
chr7_98192651	0.48335299	chr7q
chr7_98810241	0.467385302	chr7q
chr7_99387910	0.447299677	chr7q
chr7_99991597	0.50606073	chr7q
chr7_100653316	0.520860517	chr7q
chr7_101279191	0.497822158	chr7q
chr7_101916520	0.489674421	chr7q
chr7_102816155	0.396006783	chr7q
chr7_103483737	0.375432808	chr7q
chr7_104029880	0.385183381	chr7q
chr7_104600712	0.409454525	chr7q
chr7_105166494	0.431559271	chr7q
chr7_105754975	0.430296273	chr7q
chr7_106301194	0.400990992	chr7q
chr7_106866689	0.388207992	chr7q
chr7_107426000	0.390895309	chr7q
chr7_107977452	0.395284409	chr7q
chr7_108523217	0.379506541	chr7q
chr7_109072140	0.348948663	chr7q
chr7_109613403	0.355879625	chr7q
chr7_110180429	0.368660777	chr7q
chr7_110733258	0.358007802	chr7q
chr7_111265414	0.379518462	chr7q
chr7_111822130	0.386138614	chr7q
chr7_112353694	0.386869071	chr7q
chr7_112907897	0.36464774	chr7q
chr7_113462317	0.359922447	chr7q
chr7_114028639	0.353765441	chr7q
chr7_114567301	0.361936104	chr7q
chr7_115096633	0.353769619	chr7q
chr7_115628318	0.349512634	chr7q
chr7_116161695	0.384863854	chr7q
chr7_116699758	0.393062139	chr7q
chr7_117248025	0.376259931	chr7q
chr7_117778411	0.376028319	chr7q
chr7_118319099	0.347222091	chr7q
chr7_118846888	0.34506643	chr7q
chr7_119379626	0.343772576	chr7q
chr7_119929155	0.351397974	chr7q
chr7_120464215	0.362877209	chr7q
chr7_120991476	0.372126415	chr7q
chr7_121530524	0.362586043	chr7q
chr7_122064560	0.369838775	chr7q
chr7_122605977	0.371288069	chr7q
chr7_123153401	0.368490991	chr7q
chr7_123698991	0.373980234	chr7q
chr7_124253285	0.362088278	chr7q
chr7_124789842	0.358728832	chr7q
chr7_125344796	0.346441549	chr7q
chr7_125871514	0.350234126	chr7q
chr7_126414171	0.367147039	chr7q
chr7_126970267	0.386831405	chr7q
chr7_127511570	0.42133917	chr7q
chr7_128041123	0.468875356	chr7q
chr7_128700246	0.463924908	chr7q
chr7_129259030	0.435562766	chr7q
chr7_129827367	0.438216924	chr7q
chr7_131026692	0.412102467	chr7q
chr7_131580860	0.450046672	chr7q
chr7_132128301	0.470063503	chr7q
chr7_132640719	0.411467375	chr7q
chr7_133182797	0.380588385	chr7q
chr7_133719831	0.395223595	chr7q
chr7_134260364	0.419871552	chr7q
chr7_134800504	0.411482094	chr7q
chr7_135345212	0.411635316	chr7q
chr7_135898944	0.38263769	chr7q
chr7_136446279	0.368155543	chr7q
chr7_136997949	0.372460584	chr7q
chr7_137541825	0.404636365	chr7q
chr7_138075519	0.413935203	chr7q
chr7_138666168	0.434039947	chr7q
chr7_139242531	0.44482268	chr7q
chr7_139816206	0.443254006	chr7q
chr7_140377716	0.435198639	chr7q
chr7_140981978	0.43054797	chr7q
chr7_141531278	0.398981246	chr7q
chr7_142750100	0.42665155	chr7q
chr7_143316548	0.404363012	chr7q
chr7_144174201	0.395527463	chr7q
chr7_144907968	0.36932637	chr7q
chr7_145459621	0.355896991	chr7q
chr7_146001126	0.360505302	chr7q
chr7_146551768	0.358425064	chr7q
chr7_147101657	0.368985952	chr7q
chr7_147637756	0.388587031	chr7q
chr7_148185659	0.426950833	chr7q
chr7_148751853	0.45379465	chr7q
chr7_149348668	0.472345026	chr7q
chr7_149927734	0.435073934	chr7q
chr7_150751110	0.516614842	chr7q
chr7_151284641	0.477219196	chr7q
chr7_151825952	0.418377622	chr7q
chr7_152431755	0.454062343	chr7q
chr7_153094316	0.411442357	chr7q
chr7_153651439	0.426050202	chr7q
chr7_154939566	0.480986882	chr7q
chr7_155477288	0.472179524	chr7q
chr7_156004239	0.452836542	chr7q
chr7_156532858	0.433760783	chr7q
chr7_157095108	0.486248015	chr7q
chr7_157663028	0.514238945	chr7q
chr7_158213455	0.486549327	chr7q
chr7_158772573	0.456720725	chr7q
chr8_60000	0.455138937	chr8p
chr8_813181	0.476122346	chr8p
chr8_1374869	0.485565244	chr8p
chr8_1956105	0.444565495	chr8p
chr8_2618111	0.393359726	chr8p
chr8_3145093	0.392713469	chr8p
chr8_3696192	0.383902836	chr8p
chr8_4219017	0.377538998	chr8p
chr8_4735904	0.378912795	chr8p
chr8_5262318	0.378073741	chr8p
chr8_5787533	0.401544219	chr8p
chr8_6337974	0.431588353	chr8p
chr8_6884130	0.451037847	chr8p
chr8_8506387	0.423509659	chr8p
chr8_9054332	0.426592019	chr8p
chr8_9609476	0.411833633	chr8p
chr8_10159079	0.456832873	chr8p
chr8_10685834	0.45775175	chr8p
chr8_11212271	0.460045102	chr8p
chr8_11743958	0.44021872	chr8p
chr8_12874062	0.403048936	chr8p
chr8_13416284	0.365865479	chr8p
chr8_13948660	0.351345679	chr8p
chr8_14487050	0.351436669	chr8p
chr8_15020193	0.373553542	chr8p
chr8_15551145	0.370260442	chr8p
chr8_16091227	0.354152157	chr8p
chr8_16619627	0.374651717	chr8p
chr8_17171262	0.40104958	chr8p
chr8_17706333	0.390425284	chr8p
chr8_18246631	0.394070901	chr8p
chr8_18780303	0.407058408	chr8p
chr8_19312405	0.417615902	chr8p
chr8_19839145	0.430481108	chr8p
chr8_20388751	0.429748508	chr8p
chr8_20915964	0.432514372	chr8p
chr8_21443380	0.466685657	chr8p
chr8_22015596	0.486104583	chr8p
chr8_22573044	0.491718715	chr8p
chr8_23104604	0.45458994	chr8p
chr8_23670668	0.39974008	chr8p
chr8_24195444	0.372130142	chr8p
chr8_24736760	0.407121434	chr8p
chr8_25283557	0.408152818	chr8p
chr8_25844173	0.421534666	chr8p
chr8_26376784	0.428294599	chr8p
chr8_26913472	0.420368666	chr8p
chr8_27455589	0.455538694	chr8p
chr8_27993956	0.434078769	chr8p
chr8_28538917	0.412462067	chr8p
chr8_29089564	0.42863523	chr8p
chr8_29644860	0.421219823	chr8p
chr8_30186627	0.429353084	chr8p
chr8_30759220	0.38888899	chr8p
chr8_31310134	0.37827417	chr8p
chr8_31862564	0.379566077	chr8p
chr8_32396392	0.380730401	chr8p
chr8_32923251	0.394614014	chr8p
chr8_33477727	0.41891143	chr8p
chr8_34051581	0.376778926	chr8p
chr8_34604794	0.371575715	chr8p
chr8_35133335	0.380172269	chr8p
chr8_35669705	0.38794329	chr8p
chr8_36216272	0.384716226	chr8p
chr8_36772365	0.400574989	chr8p
chr8_37294462	0.460771548	chr8p
chr8_37833586	0.447779367	chr8p
chr8_38425737	0.453533641	chr8p
chr8_38982612	0.369284606	chr8p
chr8_39539857	0.373944839	chr8p
chr8_40103515	0.396676341	chr8p
chr8_40655136	0.427503354	chr8p
chr8_41201513	0.459594314	chr8p
chr8_41757067	0.447743752	chr8p
chr8_42308159	0.441684731	chr8p
chr8_42905644	0.406941302	chr8p
chr8_46104340	0.46371517	chr8q
chr8_46639481	0.412324295	chr8q
chr8_47265180	0.411674019	chr8q
chr8_47892450	0.434924891	chr8q
chr8_48480994	0.421237298	chr8q
chr8_49030208	0.369101282	chr8q
chr8_49571279	0.36624221	chr8q
chr8_50108671	0.359748599	chr8q
chr8_50652662	0.355781888	chr8q
chr8_51207991	0.382740338	chr8q
chr8_51759485	0.391711759	chr8q
chr8_52300227	0.397648025	chr8q
chr8_52838668	0.395413641	chr8q
chr8_53404956	0.40955255	chr8q
chr8_53983524	0.419506504	chr8q
chr8_54552688	0.387494753	chr8q
chr8_55102969	0.400872406	chr8q
chr8_55646295	0.416491191	chr8q
chr8_56222348	0.393714232	chr8q
chr8_56786925	0.400362077	chr8q
chr8_57348684	0.385236402	chr8q
chr8_57885396	0.390498844	chr8q
chr8_58422678	0.384423738	chr8q
chr8_58966146	0.372330344	chr8q
chr8_59508538	0.359048393	chr8q
chr8_60052292	0.398471057	chr8q
chr8_60614772	0.418068256	chr8q
chr8_61147441	0.389715187	chr8q
chr8_61696678	0.375700783	chr8q
chr8_62237502	0.372580169	chr8q
chr8_62772560	0.392637755	chr8q
chr8_63338095	0.372553716	chr8q
chr8_63880909	0.360665363	chr8q
chr8_64422508	0.378763767	chr8q
chr8_64963246	0.384043789	chr8q
chr8_65514066	0.403062437	chr8q
chr8_66077996	0.410663906	chr8q
chr8_66623856	0.399336107	chr8q
chr8_67200756	0.39806286	chr8q
chr8_67765506	0.378984556	chr8q
chr8_68297372	0.368353233	chr8q
chr8_68842938	0.377564353	chr8q
chr8_69402387	0.404746657	chr8q
chr8_69967669	0.40379869	chr8q
chr8_70521123	0.384196606	chr8q
chr8_71104504	0.378113473	chr8q
chr8_71636667	0.385321552	chr8q
chr8_72186221	0.381653668	chr8q
chr8_72736162	0.403009832	chr8q
chr8_73292605	0.398030795	chr8q
chr8_73838206	0.409613524	chr8q
chr8_74411981	0.371363677	chr8q
chr8_74959684	0.360661769	chr8q
chr8_75514137	0.348568911	chr8q
chr8_76051979	0.349100451	chr8q
chr8_76593528	0.365584716	chr8q
chr8_77129411	0.337972066	chr8q
chr8_77658363	0.351659215	chr8q
chr8_78198529	0.350268114	chr8q
chr8_78730393	0.359097351	chr8q
chr8_79275145	0.387003797	chr8q
chr8_79814995	0.410529657	chr8q
chr8_80388442	0.407829462	chr8q
chr8_80942171	0.389175851	chr8q
chr8_81489281	0.377477617	chr8q
chr8_82039356	0.34955545	chr8q
chr8_82581702	0.341496446	chr8q
chr8_83107441	0.351010169	chr8q
chr8_83661952	0.354102048	chr8q
chr8_84209715	0.350278695	chr8q
chr8_84758164	0.376579879	chr8q
chr8_86043254	0.383664726	chr8q
chr8_86585713	0.37058968	chr8q
chr8_87135248	0.35067824	chr8q
chr8_87709307	0.359157741	chr8q
chr8_88247905	0.358811017	chr8q
chr8_88800310	0.351085739	chr8q
chr8_89351916	0.377502771	chr8q
chr8_89929277	0.374074275	chr8q
chr8_90481817	0.374858708	chr8q
chr8_91017056	0.367822027	chr8q
chr8_91567072	0.378010901	chr8q
chr8_92125003	0.376330932	chr8q
chr8_92676778	0.358554086	chr8q
chr8_93199270	0.397453374	chr8q
chr8_93747997	0.418676528	chr8q
chr8_94312920	0.398417296	chr8q
chr8_94886369	0.424659164	chr8q
chr8_95432746	0.388007956	chr8q
chr8_95984245	0.414904332	chr8q
chr8_96527322	0.388083005	chr8q
chr8_97067240	0.414554995	chr8q
chr8_97636694	0.436053777	chr8q
chr8_98208096	0.39247023	chr8q
chr8_98779561	0.383008835	chr8q
chr8_99347668	0.370571309	chr8q
chr8_99908923	0.398686503	chr8q
chr8_100479918	0.433097905	chr8q
chr8_101044280	0.429725723	chr8q
chr8_101583261	0.407774068	chr8q
chr8_102129230	0.41917419	chr8q
chr8_102691006	0.435592179	chr8q
chr8_103236491	0.377940737	chr8q
chr8_103799275	0.357231398	chr8q
chr8_104342206	0.392723495	chr8q
chr8_104877463	0.36460646	chr8q
chr8_105410306	0.362841871	chr8q
chr8_105945010	0.368901402	chr8q
chr8_106485954	0.374764606	chr8q
chr8_107028660	0.366250019	chr8q
chr8_107559404	0.381190586	chr8q
chr8_108123143	0.370686223	chr8q
chr8_108670632	0.372292268	chr8q
chr8_109205443	0.370342693	chr8q
chr8_109742046	0.358766004	chr8q
chr8_110292388	0.338983985	chr8q
chr8_110818286	0.342340439	chr8q
chr8_111353271	0.347835287	chr8q
chr8_111887291	0.348299423	chr8q
chr8_112425285	0.341601973	chr8q
chr8_112954957	0.335296844	chr8q
chr8_113474944	0.348590751	chr8q
chr8_114021760	0.343380187	chr8q
chr8_114573475	0.350010901	chr8q
chr8_115114701	0.360213784	chr8q
chr8_115644022	0.365082582	chr8q
chr8_116171921	0.394555111	chr8q
chr8_116716234	0.386180951	chr8q
chr8_117249440	0.385553644	chr8q
chr8_117785949	0.407137181	chr8q
chr8_118319521	0.390374676	chr8q
chr8_118863191	0.380717526	chr8q
chr8_119419156	0.402793594	chr8q
chr8_119994330	0.383616904	chr8q
chr8_120548864	0.390014341	chr8q
chr8_121096249	0.37963355	chr8q
chr8_121644209	0.375203046	chr8q
chr8_122188422	0.395720796	chr8q
chr8_122733056	0.441674229	chr8q
chr8_123280746	0.426574567	chr8q
chr8_123832755	0.411984513	chr8q
chr8_124373335	0.435253594	chr8q
chr8_124930168	0.418166494	chr8q
chr8_125479509	0.417764734	chr8q
chr8_126017877	0.396864772	chr8q
chr8_126574582	0.39228862	chr8q
chr8_127121488	0.406050164	chr8q
chr8_127663027	0.454373751	chr8q
chr8_128204129	0.388835162	chr8q
chr8_128751132	0.383521784	chr8q
chr8_129296543	0.395515526	chr8q
chr8_129841356	0.420358014	chr8q
chr8_130379100	0.424837303	chr8q
chr8_130909842	0.38568296	chr8q
chr8_131462567	0.383667859	chr8q
chr8_132014044	0.433981452	chr8q
chr8_132540131	0.413439788	chr8q
chr8_133064427	0.4735172	chr8q
chr8_133588505	0.423446461	chr8q
chr8_134129721	0.426595125	chr8q
chr8_134656968	0.425757045	chr8q
chr8_135190655	0.414600236	chr8q
chr8_135719304	0.403219882	chr8q
chr8_136269262	0.371297339	chr8q
chr8_136799185	0.37080058	chr8q
chr8_137340093	0.378164624	chr8q
chr8_137879612	0.413221074	chr8q
chr8_138435467	0.452866656	chr8q
chr8_138965283	0.422368001	chr8q
chr8_139494852	0.494606259	chr8q
chr8_140015562	0.464007692	chr8q
chr8_140574096	0.43977523	chr8q
chr8_141121321	0.551599411	chr8q
chr8_142185181	0.56962695	chr8q
chr8_142704894	0.519111475	chr8q
chr8_143271419	0.571130884	chr8q
chr8_144476660	0.499112095	chr8q
chr9_10000	0.417616161	chr9p
chr9_721256	0.423273293	chr9p
chr9_1285929	0.391358185	chr9p
chr9_1839933	0.405346589	chr9p
chr9_2375265	0.398968082	chr9p
chr9_2920657	0.371375404	chr9p
chr9_3458579	0.386514623	chr9p
chr9_3998512	0.405956113	chr9p
chr9_4545916	0.404323738	chr9p
chr9_5115932	0.389509196	chr9p
chr9_5696021	0.392535127	chr9p
chr9_6268864	0.423159333	chr9p
chr9_6879322	0.397884701	chr9p
chr9_7413620	0.389026355	chr9p
chr9_7955573	0.377582717	chr9p
chr9_8497057	0.370605891	chr9p
chr9_9024809	0.350628895	chr9p
chr9_9554309	0.350577468	chr9p
chr9_10088365	0.34494204	chr9p
chr9_10624342	0.359184185	chr9p
chr9_11174859	0.350547846	chr9p
chr9_11717347	0.344676625	chr9p
chr9_12260076	0.354296114	chr9p
chr9_12793594	0.368586105	chr9p
chr9_13331859	0.379023926	chr9p
chr9_13869052	0.385335565	chr9p
chr9_14392959	0.386445703	chr9p
chr9_14934648	0.402953852	chr9p
chr9_15514975	0.381268949	chr9p
chr9_16107040	0.416878137	chr9p
chr9_16635878	0.396118586	chr9p
chr9_17190212	0.374548682	chr9p
chr9_17755778	0.385334359	chr9p
chr9_18292761	0.386379366	chr9p
chr9_18836025	0.418384259	chr9p
chr9_19426095	0.398754454	chr9p
chr9_19987937	0.386819622	chr9p
chr9_20526829	0.37304553	chr9p
chr9_21070070	0.375765279	chr9p
chr9_21644370	0.390158213	chr9p
chr9_22203110	0.363503015	chr9p
chr9_22768954	0.355197468	chr9p
chr9_23307371	0.383807904	chr9p
chr9_23831985	0.367883333	chr9p
chr9_24398999	0.352302586	chr9p
chr9_24951595	0.346607549	chr9p
chr9_25501684	0.362370316	chr9p
chr9_26039435	0.367951148	chr9p
chr9_26583442	0.387419857	chr9p
chr9_27143070	0.403791115	chr9p
chr9_27697577	0.37565095	chr9p
chr9_28234485	0.356875323	chr9p
chr9_28780743	0.354558207	chr9p
chr9_29318948	0.352420666	chr9p
chr9_29857560	0.345851126	chr9p
chr9_30391946	0.343774937	chr9p
chr9_30938318	0.354057135	chr9p
chr9_31499798	0.362568422	chr9p
chr9_32053710	0.390253665	chr9p
chr9_32625802	0.425518812	chr9p
chr9_33200625	0.438989359	chr9p
chr9_33880154	0.445780316	chr9p
chr9_34479014	0.464624109	chr9p
chr9_35059170	0.435305698	chr9p
chr9_35626036	0.455632333	chr9p
chr9_36174228	0.436698498	chr9p
chr9_36771544	0.437068321	chr9p
chr9_37311876	0.437227235	chr9p
chr9_37866153	0.471956468	chr9p
chr9_68775589	0.423436372	chr9q
chr9_69333602	0.401787886	chr9q
chr9_69896949	0.399717557	chr9q
chr9_70450690	0.395944308	chr9q
chr9_71018386	0.370977436	chr9q
chr9_71554114	0.400794098	chr9q
chr9_72122054	0.405950201	chr9q
chr9_72687850	0.369912432	chr9q
chr9_73226172	0.349763104	chr9q
chr9_73749186	0.358170855	chr9q
chr9_74297617	0.373601227	chr9q
chr9_74825937	0.399172891	chr9q
chr9_75401194	0.390598038	chr9q
chr9_75946527	0.40622127	chr9q
chr9_76500176	0.417204449	chr9q
chr9_77054149	0.389292191	chr9q
chr9_77613834	0.398694887	chr9q
chr9_78177157	0.407101685	chr9q
chr9_78730068	0.379752472	chr9q
chr9_79268999	0.390044927	chr9q
chr9_79808101	0.379882512	chr9q
chr9_80343814	0.364533834	chr9q
chr9_80903164	0.376327536	chr9q
chr9_81456727	0.420471849	chr9q
chr9_82058275	0.384210526	chr9q
chr9_82605285	0.387645507	chr9q
chr9_83152940	0.409820104	chr9q
chr9_83700368	0.404261839	chr9q
chr9_84320382	0.411656137	chr9q
chr9_84863272	0.408689934	chr9q
chr9_85401619	0.393670048	chr9q
chr9_86020739	0.416976326	chr9q
chr9_86619785	0.408926821	chr9q
chr9_87151374	0.428314476	chr9q
chr9_87696777	0.446477045	chr9q
chr9_88327824	0.428363309	chr9q
chr9_88896178	0.439057053	chr9q
chr9_90063881	0.399899703	chr9q
chr9_90624219	0.434974437	chr9q
chr9_91176571	0.412833957	chr9q
chr9_91728139	0.445440739	chr9q
chr9_92304943	0.425741758	chr9q
chr9_92886838	0.490764663	chr9q
chr9_93458122	0.463250565	chr9q
chr9_93997899	0.427099489	chr9q
chr9_94696200	0.429702184	chr9q
chr9_95237810	0.444098887	chr9q
chr9_95787647	0.428148378	chr9q
chr9_96328616	0.426625437	chr9q
chr9_96978303	0.428657007	chr9q
chr9_97632670	0.440045257	chr9q
chr9_98185954	0.462290374	chr9q
chr9_98728468	0.447623595	chr9q
chr9_99258344	0.404356825	chr9q
chr9_99790750	0.387126861	chr9q
chr9_100351499	0.397086165	chr9q
chr9_100936158	0.386132337	chr9q
chr9_101478744	0.375904502	chr9q
chr9_102016056	0.35472652	chr9q
chr9_102573866	0.343437274	chr9q
chr9_103114975	0.354793425	chr9q
chr9_103667753	0.358299625	chr9q
chr9_104209658	0.373184976	chr9q
chr9_104769568	0.423340676	chr9q
chr9_105331574	0.39062353	chr9q
chr9_105916293	0.382566613	chr9q
chr9_106463450	0.394243495	chr9q
chr9_107013506	0.431655335	chr9q
chr9_107570638	0.431426678	chr9q
chr9_108115450	0.400358161	chr9q
chr9_108650963	0.415112895	chr9q
chr9_109194962	0.432482033	chr9q
chr9_109733863	0.427983028	chr9q
chr9_110289607	0.378377706	chr9q
chr9_110852267	0.383969686	chr9q
chr9_111408850	0.409110067	chr9q
chr9_111980657	0.41110189	chr9q
chr9_112545804	0.428215454	chr9q
chr9_113138543	0.461950952	chr9q
chr9_113692775	0.458504198	chr9q
chr9_114215117	0.474317599	chr9q
chr9_114762632	0.410959602	chr9q
chr9_115292926	0.382369259	chr9q
chr9_115839063	0.395917357	chr9q
chr9_116368181	0.418668612	chr9q
chr9_116912485	0.418552936	chr9q
chr9_117435476	0.387786403	chr9q
chr9_117957730	0.36841803	chr9q
chr9_118480180	0.376615753	chr9q
chr9_119018474	0.396008736	chr9q
chr9_119556048	0.414530564	chr9q
chr9_120095270	0.434302839	chr9q
chr9_120639190	0.412991473	chr9q
chr9_121195986	0.474286987	chr9q
chr9_121748254	0.463317759	chr9q
chr9_122286539	0.415146359	chr9q
chr9_122873043	0.424603554	chr9q
chr9_123416371	0.419433107	chr9q
chr9_123957108	0.496620163	chr9q
chr9_124508318	0.432850652	chr9q
chr9_125080952	0.439491589	chr9q
chr9_125665755	0.430075182	chr9q
chr9_126208967	0.484404246	chr9q
chr9_126737348	0.457286569	chr9q
chr9_127286461	0.501576128	chr9q
chr9_127855260	0.530496121	chr9q
chr9_128447696	0.501091049	chr9q
chr9_129070491	0.531101283	chr9q
chr9_129635323	0.494120043	chr9q
chr9_130825353	0.505132848	chr9q
chr9_131403005	0.490341952	chr9q
chr9_131955860	0.465745525	chr9q
chr9_132505540	0.475643363	chr9q
chr9_133054569	0.541880087	chr9q
chr9_133660881	0.550815038	chr9q
chr9_134236769	0.560202609	chr9q
chr9_134766854	0.532886578	chr9q
chr9_135295854	0.537133708	chr9q
chr9_135844870	0.563844286	chr9q
chr9_136451390	0.587672734	chr9q
chr9_137009762	0.587636975	chr9q
chr9_137584411	0.492701996	chr9q
chr10_14060	0.447914899	chr10p
chr10_615230	0.466992556	chr10p
chr10_1175134	0.478226475	chr10p
chr10_1731294	0.402816309	chr10p
chr10_2259006	0.39759256	chr10p
chr10_2785210	0.454396621	chr10p
chr10_3322725	0.430642349	chr10p
chr10_3849199	0.406878718	chr10p
chr10_4373977	0.380874464	chr10p
chr10_4898344	0.409199576	chr10p
chr10_5507188	0.458805979	chr10p
chr10_6058870	0.44880678	chr10p
chr10_6622891	0.415323731	chr10p
chr10_7190677	0.43687943	chr10p
chr10_7733423	0.420110106	chr10p
chr10_8273629	0.392674588	chr10p
chr10_8805367	0.361960487	chr10p
chr10_9331930	0.360145909	chr10p
chr10_9870073	0.374689169	chr10p
chr10_10409755	0.400522635	chr10p
chr10_10950094	0.436973566	chr10p
chr10_11471966	0.433190079	chr10p
chr10_12041582	0.456114767	chr10p
chr10_12641613	0.44187098	chr10p
chr10_13210020	0.445330839	chr10p
chr10_13776610	0.43554117	chr10p
chr10_14315102	0.427172104	chr10p
chr10_14862509	0.437987088	chr10p
chr10_15459296	0.390443303	chr10p
chr10_16010093	0.398708931	chr10p
chr10_16566376	0.402650998	chr10p
chr10_17109643	0.403701842	chr10p
chr10_18398152	0.391846056	chr10p
chr10_18958617	0.359401465	chr10p
chr10_19511233	0.374555337	chr10p
chr10_20054341	0.377337274	chr10p
chr10_20623487	0.38957304	chr10p
chr10_21167308	0.424246312	chr10p
chr10_21744072	0.388947196	chr10p
chr10_22317664	0.408758964	chr10p
chr10_22863345	0.408173607	chr10p
chr10_23415904	0.394932585	chr10p
chr10_23980018	0.413761451	chr10p
chr10_24529088	0.408099353	chr10p
chr10_25085972	0.378935885	chr10p
chr10_25646964	0.387245131	chr10p
chr10_26210341	0.411494734	chr10p
chr10_26779245	0.40182748	chr10p
chr10_27384450	0.390916194	chr10p
chr10_27939922	0.398275698	chr10p
chr10_28496785	0.418416766	chr10p
chr10_29051182	0.427840599	chr10p
chr10_29616098	0.439576672	chr10p
chr10_30167160	0.432371991	chr10p
chr10_30761433	0.409509327	chr10p
chr10_31314490	0.392338893	chr10p
chr10_31870207	0.412055448	chr10p
chr10_32452085	0.382078673	chr10p
chr10_33065053	0.414375942	chr10p
chr10_33600364	0.417663005	chr10p
chr10_34152218	0.392251389	chr10p
chr10_34679719	0.428355537	chr10p
chr10_35260699	0.430904009	chr10p
chr10_35810550	0.387268798	chr10p
chr10_36362988	0.390086462	chr10p
chr10_36946715	0.382724962	chr10p
chr10_37586703	0.409976912	chr10p
chr10_42283436	0.416697033	chr10q
chr10_42950297	0.494196622	chr10q
chr10_43507731	0.436705502	chr10q
chr10_44059888	0.428060784	chr10q
chr10_44635631	0.426286903	chr10q
chr10_46541300	0.417465406	chr10q
chr10_48526930	0.453597951	chr10q
chr10_49046573	0.445671645	chr10q
chr10_50334131	0.393636643	chr10q
chr10_50953301	0.368241826	chr10q
chr10_51484824	0.363733599	chr10q
chr10_52019611	0.36672118	chr10q
chr10_52569931	0.375803333	chr10q
chr10_53110336	0.356235585	chr10q
chr10_53660968	0.355546127	chr10q
chr10_54210126	0.344017694	chr10q
chr10_54754941	0.346855609	chr10q
chr10_55285966	0.340311136	chr10q
chr10_55835757	0.345994226	chr10q
chr10_56374054	0.350656824	chr10q
chr10_56924964	0.351904264	chr10q
chr10_57457427	0.359301986	chr10q
chr10_58008476	0.382662785	chr10q
chr10_58563595	0.38916343	chr10q
chr10_59107937	0.379981911	chr10q
chr10_59657452	0.397293131	chr10q
chr10_60209456	0.375888052	chr10q
chr10_60738845	0.385764473	chr10q
chr10_61269433	0.365788613	chr10q
chr10_61798520	0.391512425	chr10q
chr10_62331557	0.405714876	chr10q
chr10_62873373	0.398422776	chr10q
chr10_63440572	0.398287274	chr10q
chr10_64001082	0.375299449	chr10q
chr10_64544166	0.353383694	chr10q
chr10_65087979	0.351858796	chr10q
chr10_65637313	0.355387573	chr10q
chr10_66172025	0.357528396	chr10q
chr10_66718941	0.360177594	chr10q
chr10_67254996	0.381667156	chr10q
chr10_67865245	0.406490271	chr10q
chr10_68442849	0.431772512	chr10q
chr10_69055455	0.461537775	chr10q
chr10_69615420	0.481083564	chr10q
chr10_70144378	0.47971807	chr10q
chr10_70708205	0.48298915	chr10q
chr10_71234280	0.521567684	chr10q
chr10_71749843	0.482371709	chr10q
chr10_72327181	0.407827871	chr10q
chr10_72909255	0.400847694	chr10q
chr10_73498147	0.453344688	chr10q
chr10_74119341	0.37563967	chr10q
chr10_74682913	0.434955835	chr10q
chr10_75251911	0.434804315	chr10q
chr10_75792729	0.417968294	chr10q
chr10_76323475	0.384082983	chr10q
chr10_76878579	0.425683327	chr10q
chr10_77394291	0.470035601	chr10q
chr10_77934165	0.470685782	chr10q
chr10_78479908	0.470119177	chr10q
chr10_78999974	0.521987823	chr10q
chr10_79542639	0.428072334	chr10q
chr10_80361837	0.436360322	chr10q
chr10_80932338	0.356951911	chr10q
chr10_81470262	0.373164336	chr10q
chr10_82021357	0.374286303	chr10q
chr10_82550118	0.372959377	chr10q
chr10_83081267	0.366893111	chr10q
chr10_83622828	0.401577179	chr10q
chr10_84176348	0.419400022	chr10q
chr10_84737502	0.391703472	chr10q
