	gc.content	chrom.arm
chr18_45950158	0.428594828	chr18q
chr18_46096681	0.429251481	chr18q
chr18_46248140	0.468729792	chr18q
chr18_46378043	0.478481907	chr18q
chr18_46508259	0.451033948	chr18q
chr18_46637134	0.474408855	chr18q
chr18_46773099	0.385935263	chr18q
chr18_46908601	0.432717577	chr18q
chr18_47118207	0.400278048	chr18q
chr18_47252716	0.434738807	chr18q
chr18_47387712	0.449690147	chr18q
chr18_47517935	0.439031759	chr18q
chr18_47653645	0.446146143	chr18q
chr18_47789457	0.386706675	chr18q
chr18_47921764	0.45816494	chr18q
chr18_48053400	0.481020978	chr18q
chr18_48182727	0.446660937	chr18q
chr18_48316522	0.462790036	chr18q
chr18_48446635	0.446621351	chr18q
chr18_48581689	0.498218371	chr18q
chr18_48714994	0.507704861	chr18q
chr18_48842446	0.510639085	chr18q
chr18_48977562	0.458688852	chr18q
chr18_49118553	0.374820002	chr18q
chr18_49260221	0.374395941	chr18q
chr18_49397004	0.418571064	chr18q
chr18_49545870	0.461518196	chr18q
chr18_49682519	0.430736134	chr18q
chr18_49831731	0.463660188	chr18q
chr18_49961850	0.437146839	chr18q
chr18_50093872	0.439579554	chr18q
chr18_50227825	0.42692652	chr18q
chr18_50374164	0.417785718	chr18q
chr18_50512972	0.429639779	chr18q
chr18_50643614	0.467393444	chr18q
chr18_50775704	0.423487973	chr18q
chr18_50916806	0.403734735	chr18q
chr18_51056093	0.423968829	chr18q
chr18_51199304	0.418578681	chr18q
chr18_51335417	0.40217139	chr18q
chr18_51468972	0.403341611	chr18q
chr18_51602261	0.404719342	chr18q
chr18_51739314	0.38772298	chr18q
chr18_51878452	0.389167675	chr18q
chr18_52012366	0.371756634	chr18q
chr18_52141784	0.377741955	chr18q
chr18_52274536	0.380392895	chr18q
chr18_52407396	0.376609014	chr18q
chr18_52537600	0.376475561	chr18q
chr18_52670092	0.3825211	chr18q
chr18_52798647	0.370322927	chr18q
chr18_52929017	0.355802296	chr18q
chr18_53059879	0.368681367	chr18q
chr18_53195747	0.363611979	chr18q
chr18_53333688	0.35683329	chr18q
chr18_53466823	0.369808587	chr18q
chr18_53606260	0.363694329	chr18q
chr18_53741137	0.375391788	chr18q
chr18_53881838	0.385775349	chr18q
chr18_54016126	0.3942901	chr18q
chr18_54149018	0.394388118	chr18q
chr18_54283946	0.374116872	chr18q
chr18_54578468	0.373560697	chr18q
chr18_54717511	0.378501164	chr18q
chr18_54849360	0.385748615	chr18q
chr18_54980028	0.392120608	chr18q
chr18_55110368	0.39926074	chr18q
chr18_55242392	0.36941648	chr18q
chr18_55370134	0.385827078	chr18q
chr18_55498562	0.373454043	chr18q
chr18_55628902	0.390148605	chr18q
chr18_55766852	0.378095342	chr18q
chr18_55904357	0.380218913	chr18q
chr18_56038748	0.391502777	chr18q
chr18_56171968	0.396634944	chr18q
chr18_56303734	0.398002461	chr18q
chr18_56441904	0.409198079	chr18q
chr18_56579324	0.372840201	chr18q
chr18_56714406	0.354348423	chr18q
chr18_56845534	0.362773133	chr18q
chr18_56974226	0.42327231	chr18q
chr18_57111823	0.432777719	chr18q
chr18_57243089	0.427682783	chr18q
chr18_57380055	0.42132955	chr18q
chr18_57513287	0.441614659	chr18q
chr18_57656054	0.432578601	chr18q
chr18_57807675	0.425305295	chr18q
chr18_57946721	0.426192284	chr18q
chr18_58083685	0.442065063	chr18q
chr18_58219061	0.423850783	chr18q
chr18_58349824	0.44796962	chr18q
chr18_58482016	0.445204974	chr18q
chr18_58617594	0.404740524	chr18q
chr18_58755680	0.461694887	chr18q
chr18_58901731	0.426902522	chr18q
chr18_59040573	0.434093329	chr18q
chr18_59176758	0.436134042	chr18q
chr18_59315580	0.410335702	chr18q
chr18_59456896	0.424636944	chr18q
chr18_59590622	0.431263874	chr18q
chr18_59726664	0.426865672	chr18q
chr18_59871049	0.416313754	chr18q
chr18_60012255	0.372462638	chr18q
chr18_60154577	0.366735474	chr18q
chr18_60286345	0.362241251	chr18q
chr18_60420645	0.36078477	chr18q
chr18_60558112	0.348324096	chr18q
chr18_60690727	0.350340613	chr18q
chr18_60826218	0.359803094	chr18q
chr18_60957651	0.363881982	chr18q
chr18_61092376	0.369385561	chr18q
chr18_61222576	0.389413947	chr18q
chr18_61358434	0.37638362	chr18q
chr18_61486811	0.410759838	chr18q
chr18_61630289	0.413649077	chr18q
chr18_61764364	0.418803743	chr18q
chr18_61896242	0.404130389	chr18q
chr18_62029934	0.363638336	chr18q
chr18_62168206	0.348117193	chr18q
chr18_62299340	0.431914384	chr18q
chr18_62433054	0.418240874	chr18q
chr18_62568519	0.441833612	chr18q
chr18_62712279	0.391148272	chr18q
chr18_62847665	0.405744614	chr18q
chr18_62991800	0.431980907	chr18q
chr18_63126299	0.43179181	chr18q
chr18_63257295	0.419766569	chr18q
chr18_63391896	0.40928644	chr18q
chr18_63530679	0.37864098	chr18q
chr18_63674046	0.38363795	chr18q
chr18_63808149	0.384364534	chr18q
chr18_63944301	0.394041433	chr18q
chr18_64078830	0.389442231	chr18q
chr18_64209349	0.37994084	chr18q
chr18_64347281	0.370896076	chr18q
chr18_64486142	0.358389048	chr18q
chr18_64624048	0.366625073	chr18q
chr18_64760287	0.349436442	chr18q
chr18_64891773	0.345312816	chr18q
chr18_65020187	0.345192593	chr18q
chr18_65151786	0.35202518	chr18q
chr18_65284910	0.341285092	chr18q
chr18_65415531	0.337687334	chr18q
chr18_65546981	0.34910158	chr18q
chr18_65679547	0.356412504	chr18q
chr18_65813044	0.344046344	chr18q
chr18_65942855	0.351125912	chr18q
chr18_66071373	0.347598988	chr18q
chr18_66200984	0.34951996	chr18q
chr18_66334098	0.348497194	chr18q
chr18_66464188	0.326463063	chr18q
chr18_66591985	0.3498528	chr18q
chr18_66726836	0.341025445	chr18q
chr18_66857706	0.334792006	chr18q
chr18_66989104	0.345055328	chr18q
chr18_67121135	0.347430464	chr18q
chr18_67252793	0.357240898	chr18q
chr18_67384662	0.359315461	chr18q
chr18_67517715	0.360059431	chr18q
chr18_67648960	0.349829276	chr18q
chr18_67784266	0.346733785	chr18q
chr18_67913391	0.347485564	chr18q
chr18_68044136	0.334801862	chr18q
chr18_68176241	0.349278151	chr18q
chr18_68312419	0.359016821	chr18q
chr18_68446474	0.368769279	chr18q
chr18_68582955	0.36657036	chr18q
chr18_68714826	0.356593136	chr18q
chr18_68850869	0.34627247	chr18q
chr18_68983155	0.342052985	chr18q
chr18_69112021	0.348309806	chr18q
chr18_69240734	0.355879729	chr18q
chr18_69374134	0.36440972	chr18q
chr18_69512492	0.351651133	chr18q
chr18_69642857	0.369904232	chr18q
chr18_69773799	0.372889302	chr18q
chr18_69906042	0.403575089	chr18q
chr18_70043605	0.358302439	chr18q
chr18_70181709	0.396769976	chr18q
chr18_70318612	0.414014018	chr18q
chr18_70462996	0.390505725	chr18q
chr18_70601332	0.382821471	chr18q
chr18_70745023	0.380880495	chr18q
chr18_70891418	0.376145781	chr18q
chr18_71028006	0.359967558	chr18q
chr18_71166099	0.363264624	chr18q
chr18_71297667	0.347223687	chr18q
chr18_71430397	0.350365856	chr18q
chr18_71561186	0.352367117	chr18q
chr18_71695421	0.351457162	chr18q
chr18_71827733	0.346468413	chr18q
chr18_71959416	0.347458347	chr18q
chr18_72088998	0.352386254	chr18q
chr18_72221926	0.355356954	chr18q
chr18_72354072	0.364995468	chr18q
chr18_72485375	0.378228311	chr18q
chr18_72614506	0.379280343	chr18q
chr18_72746680	0.375120758	chr18q
chr18_72875036	0.369376994	chr18q
chr18_73013285	0.362206919	chr18q
chr18_73149638	0.356929235	chr18q
chr18_73282048	0.367220313	chr18q
chr18_73418236	0.356379088	chr18q
chr18_73554964	0.370123342	chr18q
chr18_73688252	0.393522299	chr18q
chr18_73816847	0.41735239	chr18q
chr18_73947123	0.423693218	chr18q
chr18_74084732	0.423191866	chr18q
chr18_74217908	0.417961335	chr18q
chr18_74352241	0.452137765	chr18q
chr18_74622876	0.370116148	chr18q
chr18_74750643	0.366142172	chr18q
chr18_74885058	0.382639327	chr18q
chr18_75015076	0.456081471	chr18q
chr18_75144988	0.447566132	chr18q
chr18_75272234	0.446093957	chr18q
chr18_75400420	0.415721601	chr18q
chr18_75527748	0.412741581	chr18q
chr18_75655707	0.401772058	chr18q
chr18_75785161	0.419277836	chr18q
chr18_75920892	0.385311352	chr18q
chr18_76052640	0.419607935	chr18q
chr18_76180986	0.40550221	chr18q
chr18_76312206	0.467002708	chr18q
chr18_76442943	0.450917619	chr18q
chr18_76577257	0.45295312	chr18q
chr18_76721072	0.450996593	chr18q
chr18_76867521	0.436090282	chr18q
chr18_77000216	0.480100884	chr18q
chr18_77133438	0.439395522	chr18q
chr18_77267504	0.419586594	chr18q
chr18_77407947	0.399535823	chr18q
chr18_77553581	0.423907068	chr18q
chr18_77693640	0.388491286	chr18q
chr18_77821769	0.400061022	chr18q
chr18_78080687	0.425468751	chr18q
chr18_78209700	0.417526013	chr18q
chr18_78338674	0.43998438	chr18q
chr18_78474397	0.476716671	chr18q
chr18_78608785	0.499738931	chr18q
chr18_78740934	0.483070546	chr18q
chr18_78876024	0.478610321	chr18q
chr18_79006788	0.426643601	chr18q
chr18_79154771	0.404747155	chr18q
chr18_79293591	0.505737597	chr18q
chr18_79429885	0.558659673	chr18q
chr18_79565046	0.513368002	chr18q
chr18_79701192	0.526237577	chr18q
chr18_79839143	0.518519328	chr18q
chr18_79976432	0.453728241	chr18q
chr18_80121941	0.463083585	chr18q
chr19_60000	0.461357658	chr19p
chr19_406317	0.59523685	chr19p
chr19_559283	0.606181429	chr19p
chr19_710769	0.581815968	chr19p
chr19_866796	0.60428306	chr19p
chr19_1011600	0.611280488	chr19p
chr19_1155264	0.620121104	chr19p
chr19_1297125	0.566569512	chr19p
chr19_1441568	0.593218726	chr19p
chr19_1588679	0.562300556	chr19p
chr19_1737530	0.596118259	chr19p
chr19_1875870	0.57466981	chr19p
chr19_2033658	0.572378682	chr19p
chr19_2181761	0.593883801	chr19p
chr19_2322829	0.557964321	chr19p
chr19_2475467	0.527874067	chr19p
chr19_2629517	0.542056323	chr19p
chr19_2779863	0.502405187	chr19p
chr19_2932242	0.529397353	chr19p
chr19_3091423	0.563456534	chr19p
chr19_3239745	0.538507786	chr19p
chr19_3389442	0.562532409	chr19p
chr19_3536006	0.589946284	chr19p
chr19_3680470	0.557320419	chr19p
chr19_3831001	0.535341868	chr19p
chr19_3987699	0.563718251	chr19p
chr19_4138018	0.533175883	chr19p
chr19_4299762	0.546492341	chr19p
chr19_4448679	0.558412995	chr19p
chr19_4599615	0.537497677	chr19p
chr19_4750291	0.514317616	chr19p
chr19_4922247	0.546690568	chr19p
chr19_5067288	0.552368155	chr19p
chr19_5207946	0.537629451	chr19p
chr19_5348926	0.50584677	chr19p
chr19_5499693	0.497150848	chr19p
chr19_5652019	0.538914469	chr19p
chr19_5808606	0.542114998	chr19p
chr19_5959443	0.494712463	chr19p
chr19_6096747	0.495585391	chr19p
chr19_6239455	0.508769537	chr19p
chr19_6393454	0.526611151	chr19p
chr19_6548126	0.465597242	chr19p
chr19_6706529	0.504739369	chr19p
chr19_6853173	0.444458343	chr19p
chr19_7005068	0.451581975	chr19p
chr19_7376500	0.523977644	chr19p
chr19_7526619	0.547063654	chr19p
chr19_7673962	0.497441621	chr19p
chr19_7827184	0.568032994	chr19p
chr19_7969514	0.513537894	chr19p
chr19_8119168	0.516069	chr19p
chr19_8308850	0.511576055	chr19p
chr19_8628280	0.469212592	chr19p
chr19_8827217	0.458870501	chr19p
chr19_8967226	0.470641713	chr19p
chr19_9126721	0.433058847	chr19p
chr19_9276091	0.424839102	chr19p
chr19_9425098	0.432637433	chr19p
chr19_9575790	0.439928368	chr19p
chr19_9739403	0.490904065	chr19p
chr19_9894967	0.507218753	chr19p
chr19_10042915	0.513731922	chr19p
chr19_10193513	0.53129482	chr19p
chr19_10350392	0.533431167	chr19p
chr19_10510527	0.515935222	chr19p
chr19_10670644	0.524573048	chr19p
chr19_10818143	0.526162865	chr19p
chr19_10975083	0.51926307	chr19p
chr19_11126305	0.529655692	chr19p
chr19_11283054	0.514129409	chr19p
chr19_11440848	0.530656996	chr19p
chr19_11594989	0.449631247	chr19p
chr19_11752547	0.430948572	chr19p
chr19_11916309	0.450783972	chr19p
chr19_12086213	0.442890083	chr19p
chr19_12241475	0.435293454	chr19p
chr19_12400973	0.440718412	chr19p
chr19_12568175	0.503898623	chr19p
chr19_12725923	0.538799941	chr19p
chr19_12875949	0.533988809	chr19p
chr19_13024645	0.552801834	chr19p
chr19_13161591	0.513917407	chr19p
chr19_13314026	0.464389425	chr19p
chr19_13459348	0.455851339	chr19p
chr19_13602546	0.475050514	chr19p
chr19_13761908	0.54	chr19p
chr19_13915609	0.533613418	chr19p
chr19_14069611	0.537707829	chr19p
chr19_14232906	0.512133757	chr19p
chr19_14413353	0.532854322	chr19p
chr19_14567838	0.464117149	chr19p
chr19_14724835	0.436586519	chr19p
chr19_14877137	0.437679044	chr19p
chr19_15023749	0.477248318	chr19p
chr19_15168069	0.526143446	chr19p
chr19_15310380	0.518820628	chr19p
chr19_15457984	0.483022285	chr19p
chr19_15617016	0.436183552	chr19p
chr19_15759778	0.460105354	chr19p
chr19_15912217	0.469544085	chr19p
chr19_16052945	0.509311218	chr19p
chr19_16206200	0.509598524	chr19p
chr19_16359036	0.500907553	chr19p
chr19_16504482	0.521110411	chr19p
chr19_16645763	0.484052085	chr19p
chr19_16804812	0.517444589	chr19p
chr19_16949729	0.502402379	chr19p
chr19_17103743	0.533577404	chr19p
chr19_17255066	0.539384525	chr19p
chr19_17411498	0.520980655	chr19p
chr19_17569882	0.514395882	chr19p
chr19_17723155	0.537256623	chr19p
chr19_17875799	0.529020958	chr19p
chr19_18038508	0.531400118	chr19p
chr19_18192345	0.547983562	chr19p
chr19_18341271	0.554485075	chr19p
chr19_18485962	0.543576725	chr19p
chr19_18635652	0.558576162	chr19p
chr19_18776904	0.553405888	chr19p
chr19_18921992	0.516732984	chr19p
chr19_19073788	0.533092203	chr19p
chr19_19223914	0.528892604	chr19p
chr19_19369851	0.50825376	chr19p
chr19_19511544	0.543989347	chr19p
chr19_19657227	0.452641053	chr19p
chr19_19818337	0.410753125	chr19p
chr19_19980634	0.415776572	chr19p
chr19_20140542	0.414980363	chr19p
chr19_20481075	0.40115153	chr19p
chr19_20651978	0.395573781	chr19p
chr19_20818531	0.414731189	chr19p
chr19_20971594	0.39789539	chr19p
chr19_21129631	0.405569848	chr19p
chr19_21280839	0.393371252	chr19p
chr19_21437490	0.435975337	chr19p
chr19_21593836	0.411665718	chr19p
chr19_21757255	0.424831921	chr19p
chr19_21915068	0.40303345	chr19p
chr19_22081677	0.387507274	chr19p
chr19_22251808	0.413517479	chr19p
chr19_22429711	0.416937215	chr19p
chr19_22582487	0.428164028	chr19p
chr19_22755360	0.411859733	chr19p
chr19_22909495	0.418418412	chr19p
chr19_23073950	0.410750257	chr19p
chr19_23232309	0.415565461	chr19p
chr19_23384415	0.41874984	chr19p
chr19_23540907	0.410292552	chr19p
chr19_23700537	0.404714947	chr19p
chr19_23852649	0.418341448	chr19p
chr19_24001972	0.415680419	chr19p
chr19_24166062	0.386469912	chr19p
chr19_27313440	0.36423285	chr19q
chr19_27486118	0.365658575	chr19q
chr19_27632897	0.431016238	chr19q
chr19_27775590	0.429132435	chr19q
chr19_27916663	0.407650836	chr19q
chr19_28054662	0.414683184	chr19q
chr19_28196416	0.434216667	chr19q
chr19_28333548	0.434388904	chr19q
chr19_28467504	0.444593275	chr19q
chr19_28602632	0.406511127	chr19q
chr19_28741932	0.415681439	chr19q
chr19_28881409	0.460550265	chr19q
chr19_29013818	0.47711039	chr19q
chr19_29149338	0.435052637	chr19q
chr19_29292962	0.476119358	chr19q
chr19_29426878	0.496844368	chr19q
chr19_29565519	0.496396114	chr19q
chr19_29702732	0.501834389	chr19q
chr19_29846104	0.443561864	chr19q
chr19_29993903	0.446256464	chr19q
chr19_30124635	0.467603731	chr19q
chr19_30266781	0.471566716	chr19q
chr19_30395011	0.456158028	chr19q
chr19_30528000	0.460029159	chr19q
chr19_30658320	0.453817146	chr19q
chr19_30788260	0.444668492	chr19q
chr19_30917200	0.405233645	chr19q
chr19_31045602	0.445299119	chr19q
chr19_31174046	0.437208834	chr19q
chr19_31303053	0.466632017	chr19q
chr19_31431964	0.431387888	chr19q
chr19_31564907	0.435042193	chr19q
chr19_31697393	0.424709803	chr19q
chr19_31827908	0.403431612	chr19q
chr19_31959100	0.448902667	chr19q
chr19_32089097	0.433072091	chr19q
chr19_32224093	0.442575499	chr19q
chr19_32361247	0.408702523	chr19q
chr19_32496656	0.449885415	chr19q
chr19_32648508	0.458543904	chr19q
chr19_32807797	0.460758652	chr19q
chr19_32955269	0.475711483	chr19q
chr19_33127058	0.532882991	chr19q
chr19_33269320	0.499704697	chr19q
chr19_33403081	0.527716237	chr19q
chr19_33534881	0.474862604	chr19q
chr19_33672803	0.526123992	chr19q
chr19_33804522	0.467234591	chr19q
chr19_33945738	0.421799155	chr19q
chr19_34085826	0.430935085	chr19q
chr19_34232572	0.467158617	chr19q
chr19_34381774	0.472946981	chr19q
chr19_34528911	0.431130336	chr19q
chr19_34679645	0.422279411	chr19q
chr19_34822253	0.432361716	chr19q
chr19_34969396	0.523539914	chr19q
chr19_35109987	0.485235331	chr19q
chr19_35248325	0.517304919	chr19q
chr19_35393227	0.492333733	chr19q
chr19_35535017	0.512198221	chr19q
chr19_35684547	0.543935669	chr19q
chr19_35830169	0.522648551	chr19q
chr19_35979428	0.523536309	chr19q
chr19_36123567	0.508567628	chr19q
chr19_36337045	0.419501509	chr19q
chr19_36488141	0.421554489	chr19q
chr19_36636537	0.419654136	chr19q
chr19_36794865	0.402861683	chr19q
chr19_36940863	0.419828781	chr19q
chr19_37090262	0.411119861	chr19q
chr19_37250264	0.466919974	chr19q
chr19_37437915	0.412697532	chr19q
chr19_37582070	0.409028299	chr19q
chr19_37728720	0.42773839	chr19q
chr19_37889495	0.476826296	chr19q
chr19_38033516	0.507247244	chr19q
chr19_38183849	0.532741354	chr19q
chr19_38332728	0.530529532	chr19q
chr19_38480028	0.515899907	chr19q
chr19_38630249	0.523318596	chr19q
chr19_38783603	0.518863641	chr19q
chr19_38944362	0.48432596	chr19q
chr19_39104946	0.524217837	chr19q
chr19_39254691	0.499536892	chr19q
chr19_39401525	0.519928341	chr19q
chr19_39547774	0.416395477	chr19q
chr19_39699267	0.437600332	chr19q
chr19_40007528	0.404131523	chr19q
chr19_40159288	0.512301631	chr19q
chr19_40304472	0.518275097	chr19q
chr19_40454950	0.517136119	chr19q
chr19_40603351	0.522649821	chr19q
chr19_40749777	0.485100994	chr19q
chr19_40933749	0.452771418	chr19q
chr19_41099729	0.498998972	chr19q
chr19_41266058	0.50792747	chr19q
chr19_41413583	0.4602293	chr19q
chr19_41556075	0.450145518	chr19q
chr19_41695967	0.467140817	chr19q
chr19_41842158	0.55244382	chr19q
chr19_41984500	0.522594757	chr19q
chr19_42123935	0.530537864	chr19q
chr19_42259750	0.555769865	chr19q
chr19_42402327	0.467450715	chr19q
chr19_42553083	0.438005103	chr19q
chr19_42698474	0.429619986	chr19q
chr19_42982674	0.423610374	chr19q
chr19_43256003	0.463035474	chr19q
chr19_43452908	0.506003233	chr19q
chr19_43600162	0.503579153	chr19q
chr19_43743492	0.438631579	chr19q
chr19_43885992	0.401000867	chr19q
chr19_44022074	0.412827757	chr19q
chr19_44162955	0.394478773	chr19q
chr19_44307959	0.403709824	chr19q
chr19_44466442	0.448777897	chr19q
chr19_44610427	0.501575096	chr19q
chr19_44755868	0.534184594	chr19q
chr19_44909914	0.52471528	chr19q
chr19_45069895	0.546008519	chr19q
chr19_45215455	0.531526196	chr19q
chr19_45367408	0.524394594	chr19q
chr19_45518794	0.513908691	chr19q
chr19_45678011	0.539844282	chr19q
chr19_45827769	0.512777505	chr19q
chr19_45974433	0.456014277	chr19q
chr19_46120686	0.450840889	chr19q
chr19_46265176	0.500870316	chr19q
chr19_46413398	0.484193407	chr19q
chr19_46568966	0.511140632	chr19q
chr19_46718015	0.518030362	chr19q
chr19_46869454	0.468494838	chr19q
chr19_47013970	0.506003192	chr19q
chr19_47172469	0.510635902	chr19q
chr19_47332305	0.530365005	chr19q
chr19_47485837	0.505870763	chr19q
chr19_47636073	0.523595461	chr19q
chr19_47785784	0.463473043	chr19q
chr19_48000420	0.483276308	chr19q
chr19_48148892	0.466317251	chr19q
chr19_48299429	0.52683591	chr19q
chr19_48452936	0.535409043	chr19q
chr19_48607614	0.54226979	chr19q
chr19_48757390	0.516428988	chr19q
chr19_48922038	0.539278652	chr19q
chr19_49097515	0.517950025	chr19q
chr19_49250551	0.478100144	chr19q
chr19_49400415	0.542176163	chr19q
chr19_49553262	0.546686139	chr19q
chr19_49701850	0.525559296	chr19q
chr19_49852754	0.54107859	chr19q
chr19_49999631	0.48191234	chr19q
chr19_50204992	0.518845709	chr19q
chr19_50350224	0.543177899	chr19q
chr19_50498089	0.526373136	chr19q
chr19_50655029	0.532317946	chr19q
chr19_50799670	0.494024046	chr19q
chr19_50940067	0.497775778	chr19q
chr19_51080115	0.492378574	chr19q
chr19_51219460	0.480815061	chr19q
chr19_51357513	0.491893695	chr19q
chr19_51504374	0.446266775	chr19q
chr19_51639245	0.462379336	chr19q
chr19_51782411	0.417273876	chr19q
chr19_51920886	0.416709306	chr19q
chr19_52067463	0.434229028	chr19q
chr19_52210406	0.443006257	chr19q
chr19_52357273	0.436437295	chr19q
chr19_52507597	0.451955226	chr19q
chr19_52672693	0.453636104	chr19q
chr19_52851442	0.451857941	chr19q
chr19_53013234	0.447546628	chr19q
chr19_53170650	0.437538999	chr19q
chr19_53330910	0.444295012	chr19q
chr19_53501926	0.466214768	chr19q
chr19_53660516	0.473683888	chr19q
chr19_53823667	0.512488019	chr19q
chr19_53987464	0.504132231	chr19q
chr19_54297838	0.498464791	chr19q
chr19_54455227	0.475837274	chr19q
chr19_54613771	0.460628143	chr19q
chr19_54886076	0.49194823	chr19q
chr19_55063907	0.545636753	chr19q
chr19_55216580	0.550047938	chr19q
chr19_55359473	0.566507076	chr19q
chr19_55501504	0.53428682	chr19q
chr19_55646167	0.48487275	chr19q
chr19_55796029	0.432282077	chr19q
chr19_55947562	0.466261426	chr19q
chr19_56101048	0.50566889	chr19q
chr19_56255752	0.430264894	chr19q
chr19_56396714	0.413426166	chr19q
chr19_56533447	0.443371073	chr19q
chr19_56665845	0.430024867	chr19q
chr19_56811018	0.437273915	chr19q
chr19_56949517	0.461141768	chr19q
chr19_57090684	0.448955373	chr19q
chr19_57242365	0.433723406	chr19q
chr19_57386526	0.436427008	chr19q
chr19_57533137	0.445893371	chr19q
chr19_57667566	0.451994369	chr19q
chr19_57821725	0.461097138	chr19q
chr19_57994283	0.498464303	chr19q
chr19_58137867	0.473543011	chr19q
chr19_58288830	0.513431285	chr19q
chr19_58435092	0.521272403	chr19q
chr20_79359	0.387115403	chr20p
chr20_228281	0.470591555	chr20p
chr20_370040	0.466967209	chr20p
chr20_512671	0.469529558	chr20p
chr20_650690	0.491931756	chr20p
chr20_789135	0.484469411	chr20p
chr20_927990	0.480993519	chr20p
chr20_1059603	0.440416742	chr20p
chr20_1191770	0.452000058	chr20p
chr20_1330416	0.437281693	chr20p
chr20_1463542	0.426887168	chr20p
chr20_1601711	0.429256529	chr20p
chr20_1748092	0.459639383	chr20p
chr20_1877426	0.490808018	chr20p
chr20_2007485	0.435258491	chr20p
chr20_2140236	0.452127886	chr20p
chr20_2280986	0.455881025	chr20p
chr20_2413922	0.433082261	chr20p
chr20_2555581	0.45397988	chr20p
chr20_2697030	0.486095208	chr20p
chr20_2836766	0.430750479	chr20p
chr20_2978702	0.490856218	chr20p
chr20_3125195	0.504585534	chr20p
chr20_3272288	0.431358821	chr20p
chr20_3413689	0.413191064	chr20p
chr20_3566732	0.468184034	chr20p
chr20_3700077	0.525332098	chr20p
chr20_3842505	0.44850933	chr20p
chr20_3990794	0.451124852	chr20p
chr20_4135213	0.49417144	chr20p
chr20_4274527	0.426091829	chr20p
chr20_4417292	0.403355274	chr20p
chr20_4552960	0.424312601	chr20p
chr20_4692435	0.460315939	chr20p
chr20_4828094	0.447610301	chr20p
chr20_4963111	0.453508947	chr20p
chr20_5118528	0.432945894	chr20p
chr20_5261174	0.418745814	chr20p
chr20_5403019	0.444068576	chr20p
chr20_5555259	0.436637797	chr20p
chr20_5706398	0.435948863	chr20p
chr20_5852984	0.417739154	chr20p
chr20_5988650	0.428394537	chr20p
chr20_6125133	0.402995086	chr20p
chr20_6262291	0.3865032	chr20p
chr20_6400872	0.376727167	chr20p
chr20_6531505	0.384072833	chr20p
chr20_6659249	0.407876231	chr20p
chr20_6787940	0.391288223	chr20p
chr20_6920060	0.368055401	chr20p
chr20_7054787	0.372249644	chr20p
chr20_7191542	0.369860859	chr20p
chr20_7325076	0.360416538	chr20p
chr20_7454332	0.3638442	chr20p
chr20_7584242	0.36710999	chr20p
chr20_7715072	0.372849553	chr20p
chr20_7850974	0.384035063	chr20p
chr20_7986045	0.36723058	chr20p
chr20_8119517	0.37783689	chr20p
chr20_8249589	0.378807556	chr20p
chr20_8378182	0.374814201	chr20p
chr20_8513409	0.381109435	chr20p
chr20_8652579	0.38246428	chr20p
chr20_8784926	0.387887289	chr20p
chr20_8915384	0.404422987	chr20p
chr20_9047738	0.390431886	chr20p
chr20_9178004	0.388048654	chr20p
chr20_9309052	0.399977108	chr20p
chr20_9440102	0.409449176	chr20p
chr20_9572431	0.403054449	chr20p
chr20_9704958	0.377476671	chr20p
chr20_9837949	0.380636674	chr20p
chr20_9972492	0.37987639	chr20p
chr20_10103711	0.405540092	chr20p
chr20_10237355	0.40840431	chr20p
chr20_10368502	0.390628799	chr20p
chr20_10504237	0.411406423	chr20p
chr20_10634269	0.429062802	chr20p
chr20_10762481	0.402643292	chr20p
chr20_10894362	0.390213116	chr20p
chr20_11024291	0.376515456	chr20p
chr20_11156182	0.390033988	chr20p
chr20_11283876	0.375176814	chr20p
chr20_11413956	0.377584018	chr20p
chr20_11546308	0.380900482	chr20p
chr20_11682102	0.385093727	chr20p
chr20_11815254	0.392274031	chr20p
chr20_11945283	0.416947798	chr20p
chr20_12075412	0.374102798	chr20p
chr20_12210415	0.38628854	chr20p
chr20_12340248	0.385964678	chr20p
chr20_12490127	0.375458683	chr20p
chr20_12630748	0.39365673	chr20p
chr20_12771937	0.39392024	chr20p
chr20_12907994	0.387514651	chr20p
chr20_13038531	0.400361036	chr20p
chr20_13169821	0.420862103	chr20p
chr20_13301035	0.394964404	chr20p
chr20_13441078	0.368236313	chr20p
chr20_13576119	0.396941525	chr20p
chr20_13726063	0.400607428	chr20p
chr20_13861718	0.404080407	chr20p
chr20_14001606	0.372047088	chr20p
chr20_14140325	0.371104405	chr20p
chr20_14285136	0.364162378	chr20p
chr20_14416484	0.370592379	chr20p
chr20_14555618	0.3639314	chr20p
chr20_14685648	0.374140303	chr20p
chr20_14819416	0.381802397	chr20p
chr20_14950730	0.393898872	chr20p
chr20_15082345	0.375132329	chr20p
chr20_15220259	0.37534253	chr20p
chr20_15349080	0.385914826	chr20p
chr20_15480084	0.395589594	chr20p
chr20_15610004	0.395519305	chr20p
chr20_15743153	0.378205766	chr20p
chr20_15873894	0.38663769	chr20p
chr20_16006416	0.399978359	chr20p
chr20_16135798	0.421555429	chr20p
chr20_16267273	0.408305037	chr20p
chr20_16395677	0.396833457	chr20p
chr20_16527619	0.429145572	chr20p
chr20_16662727	0.405384458	chr20p
chr20_16799491	0.391210225	chr20p
chr20_16938994	0.401040878	chr20p
chr20_17070998	0.390911885	chr20p
